CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
BIH,Bosnia and Herzegovina,ECA,National,2013,0.0005898651,0.006694595,0.03593325,0.001989795,0.5831122
BIH,Bosnia and Herzegovina,ECA,National,2015,0.0005898651,0.00429857,0.02891759,0.001989795,0.5618818
BIH,Bosnia and Herzegovina,ECA,National,2018,0.0005898651,0.002420837,0.02219133,0.001989795,
BIH,Bosnia and Herzegovina,ECA,National,2019,0.0005898651,0.002351145,0.02007528,0.001374265,
BIH,Bosnia and Herzegovina,ECA,National,2020,0.0005898651,0.003126422,0.02373708,0.001989795,
BIH,Bosnia and Herzegovina,ECA,National,2021,0.0005898651,0.002420837,0.02058068,0.001989795,
BLR,Belarus,ECA,National,1981,0.0007426236,0.02671781,0.3025557,0,0.9649435
BLR,Belarus,ECA,National,1984,0.000440464,0.01170189,0.2131918,0,0.9435317
BLR,Belarus,ECA,National,1987,0.0003850414,0.009219125,0.1917101,0.000161023,0.9424751
BLR,Belarus,ECA,National,1990,0.0003963161,0.009668148,0.1958749,0.000161023,0.9358959
BLR,Belarus,ECA,National,1993,0.0009443247,0.03681931,0.345997,0.0002141564,0.9505228
BLR,Belarus,ECA,National,1996,0.006425336,0.02517652,0.1473205,0.004312252,0.7006146
BLR,Belarus,ECA,National,1999,0.1060277,0.3493633,0.7203015,0.05843774,0.9749999
BLR,Belarus,ECA,National,2002,0.02124369,0.1143316,0.4266725,0.0155903,0.9285263
BLR,Belarus,ECA,National,2005,0.003720495,0.02665474,0.1713745,0.003720495,0.8502457
BLR,Belarus,ECA,National,2008,0,0.005179286,0.05497869,0,0.7341716
BLR,Belarus,ECA,National,2010,0,0.001721331,0.03554206,0,0.6828483
BLR,Belarus,ECA,National,2011,0,0.0005468132,0.02675448,0,0.6772526
BLR,Belarus,ECA,National,2012,0,0.0008120498,0.01222966,0.0001205592,0.6179322
BLR,Belarus,ECA,National,2013,0,0.0004592384,0.007424602,0,0.5448326
BLR,Belarus,ECA,National,2015,0,0,0.009055421,0,0.6288339
BLR,Belarus,ECA,National,2018,0,0.0002201219,0.00445611,0.0002201219,
BLR,Belarus,ECA,National,2019,0,0,0.002414866,0,
BLR,Belarus,ECA,National,2020,0,0,0.003360097,0,
BLR,Belarus,ECA,National,2021,0,0,0.002474586,0,
BLZ,Belize,LAC,National,1981,0.2260572,0.4594184,0.6908815,0.09335662,0.9200668
BLZ,Belize,LAC,National,1984,0.2639663,0.4981474,0.7252752,0.1226027,0.9274163
BLZ,Belize,LAC,National,1987,0.2406955,0.4626832,0.6946397,0.1243641,0.9230962
BLZ,Belize,LAC,National,1990,0.1441956,0.3308936,0.5936755,0.09335662,0.8869638
BLZ,Belize,LAC,National,1993,0.100615,0.2474072,0.4890137,0.07464126,0.8138106
BLZ,Belize,LAC,National,1996,0.1326206,0.3133032,0.5774937,0.09305999,0.8463647
BLZ,Belize,LAC,National,1999,0.1391808,0.2770087,0.5112681,0.101051,0.8254841
BLZ,Belize,LAC,National,2002,0.1152232,0.2239207,0.453062,0.08747318,0.8036859
BLZ,Belize,LAC,National,2005,0.1236692,0.2431018,0.4832926,0.1229517,0.8545189
BLZ,Belize,LAC,National,2008,0.1391808,0.2822908,0.5310369,0.145406,0.8982725
BLZ,Belize,LAC,National,2010,0.1375408,0.2711115,0.5094436,0.1607331,0.900753
BLZ,Belize,LAC,National,2011,0.1366115,0.2596452,0.5064301,0.1726435,0.900753
BLZ,Belize,LAC,National,2012,0.1366115,0.2596452,0.5077011,0.1801328,0.9042517
BLZ,Belize,LAC,National,2013,0.1259174,0.2462724,0.4951279,0.1841713,0.9038417
BLZ,Belize,LAC,National,2015,0.1259174,0.2450834,0.4911919,0.1982684,0.9066297
BLZ,Belize,LAC,National,2018,0.1391808,0.2841973,0.533162,0.2420016,
BLZ,Belize,LAC,National,2019,0.1439163,0.2898826,0.5376584,0.2456984,
BLZ,Belize,LAC,National,2020,0.1774132,0.3659647,0.6014268,0.3040071,
BLZ,Belize,LAC,National,2021,0.1622706,0.3208512,0.5709912,0.2898826,
BOL,Bolivia,LAC,National,1981,0.1231908,0.3413604,0.6143911,0.02969143,0.9026249
BOL,Bolivia,LAC,National,1984,0.1765872,0.4147382,0.6778282,0.06359764,0.9246048
BOL,Bolivia,LAC,National,1987,0.159076,0.3805508,0.6558873,0.06810552,0.9174933
BOL,Bolivia,LAC,National,1990,0.1601572,0.38429,0.6566534,0.06810552,0.9131032
BOL,Bolivia,LAC,National,1993,0.1516305,0.3599323,0.6208645,0.08644795,0.8782778
BOL,Bolivia,LAC,National,1996,0.1960188,0.3499809,0.5794868,0.15253,0.8435485
BOL,Bolivia,LAC,National,1999,0.2518192,0.3807206,0.5471993,0.2229152,0.8081507
BOL,Bolivia,LAC,National,2002,0.2456301,0.3824691,0.5916318,0.2145251,0.864753
BOL,Bolivia,LAC,National,2005,0.1919925,0.3195959,0.5193862,0.1890953,0.8350572
BOL,Bolivia,LAC,National,2008,0.1100038,0.2001363,0.3901787,0.1142925,0.8416733
BOL,Bolivia,LAC,National,2010,0.08821414,0.1616641,0.3175645,0.09893964,0.819696
BOL,Bolivia,LAC,National,2011,0.07207506,0.1395569,0.2794774,0.08860593,0.8021518
BOL,Bolivia,LAC,National,2012,0.0816095,0.1460767,0.2800433,0.1015591,0.8007873
BOL,Bolivia,LAC,National,2013,0.06884086,0.1218267,0.2582696,0.09233636,0.7787589
BOL,Bolivia,LAC,National,2015,0.06298491,0.1162172,0.2543666,0.09144143,0.807269
BOL,Bolivia,LAC,National,2018,0.04903888,0.1095684,0.2341604,0.09523245,
BOL,Bolivia,LAC,National,2019,0.03241089,0.0782431,0.199048,0.06627235,
BOL,Bolivia,LAC,National,2020,0.03875404,0.0883805,0.2244222,0.07429135,
BOL,Bolivia,LAC,National,2021,0.03434606,0.08082768,0.2058449,0.07145138,
BRA,Brazil,LAC,National,1981,0.2129103,0.3900378,0.6017364,0.08248452,0.8639407
BRA,Brazil,LAC,National,1984,0.2672385,0.4643136,0.6651464,0.1337867,0.88703
BRA,Brazil,LAC,National,1987,0.1768626,0.3303595,0.5270644,0.1033345,0.8186968
BRA,Brazil,LAC,National,1990,0.2150986,0.3830946,0.5757257,0.129408,0.8322705
BRA,Brazil,LAC,National,1993,0.1983236,0.3625943,0.566266,0.1264579,0.8199815
BRA,Brazil,LAC,National,1996,0.1411621,0.2723168,0.4545514,0.104255,0.7332079
BRA,Brazil,LAC,National,1999,0.1332769,0.2705211,0.457648,0.0947987,0.7448288
BRA,Brazil,LAC,National,2002,0.1024321,0.2229228,0.4025159,0.08141471,0.7236531
BRA,Brazil,LAC,National,2005,0.08578302,0.1957475,0.378976,0.08324263,0.7521755
BRA,Brazil,LAC,National,2008,0.05535888,0.1341469,0.2870788,0.06098981,0.7321848
BRA,Brazil,LAC,National,2010,0.04943602,0.1113425,0.2543826,0.05914945,0.7249047
BRA,Brazil,LAC,National,2011,0.04696337,0.1019164,0.2382871,0.06107455,0.7208267
BRA,Brazil,LAC,National,2012,0.03731201,0.089691,0.2108396,0.05451353,0.699782
BRA,Brazil,LAC,National,2013,0.03079697,0.07873712,0.1928007,0.05124723,0.6926317
BRA,Brazil,LAC,National,2015,0.03153079,0.07721452,0.1862546,0.05487824,0.7006258
BRA,Brazil,LAC,National,2018,0.04420117,0.09132107,0.1982362,0.07775429,
BRA,Brazil,LAC,National,2019,0.04612411,0.0912033,0.1961641,0.07974096,
BRA,Brazil,LAC,National,2020,0.04867855,0.0975403,0.2093884,0.08377212,
BRA,Brazil,LAC,National,2021,0.04761875,0.09505127,0.2030854,0.0836668,
BTN,Bhutan,SAS,National,1981,0.7704961,0.917344,0.9737319,0.4636012,0.9988896
BTN,Bhutan,SAS,National,1984,0.7215641,0.8976418,0.9684605,0.4991674,0.998153
BTN,Bhutan,SAS,National,1987,0.5763957,0.8092442,0.9394158,0.3799877,0.9924502
BTN,Bhutan,SAS,National,1990,0.4887207,0.7484434,0.9129093,0.279459,0.9884645
BTN,Bhutan,SAS,National,1993,0.4523342,0.7210876,0.9010424,0.270034,0.9830122
BTN,Bhutan,SAS,National,1996,0.3783,0.6476492,0.8615567,0.2443998,0.975196
BTN,Bhutan,SAS,National,1999,0.3026725,0.5954902,0.8246972,0.1946263,0.9683293
BTN,Bhutan,SAS,National,2002,0.2415064,0.5361989,0.7922369,0.1776283,0.9664498
BTN,Bhutan,SAS,National,2005,0.09906459,0.3601453,0.6570335,0.09224297,0.9530406
BTN,Bhutan,SAS,National,2008,0.1018558,0.332533,0.6423559,0.1150174,0.965138
BTN,Bhutan,SAS,National,2010,0.02789681,0.1738022,0.4721951,0.04575824,0.9381491
BTN,Bhutan,SAS,National,2011,0.02775852,0.1581515,0.4482875,0.05720752,0.9357295
BTN,Bhutan,SAS,National,2012,0.02184338,0.1473921,0.4430584,0.05620194,0.939029
BTN,Bhutan,SAS,National,2013,0.01729807,0.1211138,0.3978961,0.05403416,0.9303232
BTN,Bhutan,SAS,National,2015,0.0089204,0.07617264,0.2873999,0.04096347,0.8894612
BTN,Bhutan,SAS,National,2018,0.007505706,0.08080321,0.3146596,0.05513027,
BTN,Bhutan,SAS,National,2019,0.006576405,0.06730635,0.2898094,0.04852119,
BTN,Bhutan,SAS,National,2020,0.006316489,0.06659991,0.2873896,0.0460968,
BTN,Bhutan,SAS,National,2021,0.006576405,0.06730635,0.2892332,0.05040308,
BWA,Botswana,SSA,National,1981,0.5212863,0.7226192,0.870469,0.2800798,0.974538
BWA,Botswana,SSA,National,1984,0.4318467,0.6434596,0.8204195,0.2591547,0.9609238
BWA,Botswana,SSA,National,1987,0.3884099,0.6008071,0.7902441,0.2545546,0.9544899
BWA,Botswana,SSA,National,1990,0.321313,0.5301627,0.7360382,0.1951789,0.9333662
BWA,Botswana,SSA,National,1993,0.3315189,0.5415892,0.7456895,0.2155264,0.9229239
BWA,Botswana,SSA,National,1996,0.3083253,0.5096177,0.7032557,0.2292584,0.8945455
BWA,Botswana,SSA,National,1999,0.2732645,0.4743702,0.6569477,0.205753,0.8516765
BWA,Botswana,SSA,National,2002,0.2867377,0.4888838,0.6589813,0.2446885,0.8485329
BWA,Botswana,SSA,National,2005,0.2410284,0.4394783,0.6220071,0.2368425,0.8555941
BWA,Botswana,SSA,National,2008,0.15826,0.3364708,0.5428242,0.1748067,0.850018
BWA,Botswana,SSA,National,2010,0.1630582,0.3479069,0.5570886,0.1993566,0.875002
BWA,Botswana,SSA,National,2011,0.1574168,0.3456006,0.5555422,0.2182193,0.8812804
BWA,Botswana,SSA,National,2012,0.1554525,0.3520678,0.5624858,0.2338555,0.8908714
BWA,Botswana,SSA,National,2013,0.132621,0.3227,0.5450326,0.2323691,0.8886645
BWA,Botswana,SSA,National,2015,0.1476226,0.3608861,0.5810416,0.2828692,0.9158194
BWA,Botswana,SSA,National,2018,0.1342597,0.3470104,0.5781367,0.3009567,
BWA,Botswana,SSA,National,2019,0.1308966,0.342863,0.5760675,0.3041366,
BWA,Botswana,SSA,National,2020,0.162147,0.3883656,0.6065855,0.3337348,
BWA,Botswana,SSA,National,2021,0.1356645,0.3486452,0.5801806,0.3130676,
CAF,Central African Republic,SSA,National,1981,0.7910059,0.8910288,0.9517113,0.6229497,0.9917883
CAF,Central African Republic,SSA,National,1984,0.7933673,0.8925387,0.9525018,0.673594,0.9916895
CAF,Central African Republic,SSA,National,1987,0.8031585,0.8987409,0.9557228,0.7126117,0.9929046
CAF,Central African Republic,SSA,National,1990,0.8128957,0.9048153,0.9588361,0.7224945,0.9930623
CAF,Central African Republic,SSA,National,1993,0.837856,0.9204816,0.9668739,0.7626589,0.9933256
CAF,Central African Republic,SSA,National,1996,0.8073157,0.9051691,0.960514,0.749703,0.9914105
CAF,Central African Republic,SSA,National,1999,0.7587176,0.8795533,0.9487428,0.6938313,0.9872467
CAF,Central African Republic,SSA,National,2002,0.69598,0.8417675,0.9298478,0.6488779,0.983056
CAF,Central African Republic,SSA,National,2005,0.7123643,0.8571861,0.9403688,0.7066295,0.988267
CAF,Central African Republic,SSA,National,2008,0.6586801,0.8287764,0.9271933,0.6777267,0.9870157
CAF,Central African Republic,SSA,National,2010,0.6159795,0.8036767,0.9130582,0.6656965,0.9866018
CAF,Central African Republic,SSA,National,2011,0.6017271,0.7946719,0.9077025,0.6773123,0.98653
CAF,Central African Republic,SSA,National,2012,0.5792128,0.7790335,0.8998469,0.6749463,0.9862688
CAF,Central African Republic,SSA,National,2013,0.7569214,0.884722,0.9540425,0.8360369,0.9947074
CAF,Central African Republic,SSA,National,2015,0.746111,0.8804546,0.9522183,0.8421266,0.9947074
CAF,Central African Republic,SSA,National,2018,0.7138997,0.8620847,0.9449031,0.8388133,
CAF,Central African Republic,SSA,National,2019,0.7076045,0.8593797,0.9425803,0.8388133,
CAF,Central African Republic,SSA,National,2020,0.7116497,0.8609303,0.9432773,0.8378604,
CAF,Central African Republic,SSA,National,2021,0.7027427,0.8557553,0.9418596,0.8378499,
CAN,Canada,OHI,National,1981,0.004947209,0.007481242,0.01243022,0.004947209,0.07243244
CAN,Canada,OHI,National,1984,0.003579088,0.004846105,0.01118387,0.002473604,0.06609161
CAN,Canada,OHI,National,1987,0.002210968,0.002210968,0.007462342,0,0.0622116
CAN,Canada,OHI,National,1990,0.002184545,0.002184545,0.005442693,0.001631803,0.04996246
CAN,Canada,OHI,National,1993,0.002379519,0.002379519,0.004871813,0.002379519,0.0390869
CAN,Canada,OHI,National,1996,0.004155602,0.004155602,0.008291747,0.002434834,0.04163181
CAN,Canada,OHI,National,1999,0.003745628,0.004992273,0.008673708,0.002484779,0.03745238
CAN,Canada,OHI,National,2002,0.002466845,0.00371349,0.007410095,0.002466845,0.04371148
CAN,Canada,OHI,National,2005,0.002451231,0.002451231,0.004997411,0.002451231,0.04825883
CAN,Canada,OHI,National,2008,0.002484453,0.002484453,0.004963669,0.002484453,0.05332548
CAN,Canada,OHI,National,2010,0.00248831,0.00248831,0.004904262,0.00248831,0.05998121
CAN,Canada,OHI,National,2011,0.002476762,0.002476762,0.006171129,0.002476762,0.06871051
CAN,Canada,OHI,National,2012,0.002465214,0.002465214,0.007437996,0.002465214,0.07988437
CAN,Canada,OHI,National,2013,0.004964854,0.004964854,0.00739849,0.004964854,0.08484127
CAN,Canada,OHI,National,2015,0.002459045,0.004959172,0.007426284,0.004959172,0.07983722
CAN,Canada,OHI,National,2018,0.002470106,0.004973831,0.007449991,0.004973831,
CAN,Canada,OHI,National,2019,0.002470106,0.004973831,0.007449991,0.004973831,
CAN,Canada,OHI,National,2020,0.002470106,0.004973831,0.007449991,0.004973831,
CAN,Canada,OHI,National,2021,0.002470106,0.004973831,0.007449991,0.004973831,
CHE,Switzerland,OHI,National,1981,0.006974071,0.006974071,0.006974071,0.00494339,0.01485538
CHE,Switzerland,OHI,National,1984,0.006568382,0.007031209,0.008013831,0.004943838,0.01835088
CHE,Switzerland,OHI,National,1987,0.00595985,0.007116916,0.008472587,0.00494451,0.02240511
CHE,Switzerland,OHI,National,1990,0.005351318,0.007202623,0.009371696,0.004945182,0.02488809
CHE,Switzerland,OHI,National,1993,0.004327426,0.006653409,0.009300267,0.004327426,0.02382944
CHE,Switzerland,OHI,National,1996,0.002472815,0.004834354,0.007287759,0.002472815,0.01974367
CHE,Switzerland,OHI,National,1999,0.0006182037,0.003015298,0.003354216,0.0006182037,0.01526182
CHE,Switzerland,OHI,National,2002,0,0,0.002454283,0,0.009840914
CHE,Switzerland,OHI,National,2005,0.0003492777,0.0007882421,0.003239258,0.0003492777,0.02008434
CHE,Switzerland,OHI,National,2008,0.0006847961,0.001458861,0.00255898,0.0006847961,0.02139105
CHE,Switzerland,OHI,National,2010,0.0004867021,0.001097877,0.002267964,0.0005989025,0.02410011
CHE,Switzerland,OHI,National,2011,3.111316e-05,0.0001051437,0.0004995172,0.0001051437,0.0238641
CHE,Switzerland,OHI,National,2012,8.965495e-05,8.965495e-05,0.0002810671,8.965495e-05,0.01709388
CHE,Switzerland,OHI,National,2013,0.0004218374,0.0004816824,0.000741071,0.0004218374,0.02099088
CHE,Switzerland,OHI,National,2015,0.0003054256,0.0003054256,0.0003794625,0.0003054256,0.02929944
CHE,Switzerland,OHI,National,2018,0.0003050398,0.0003957704,0.001407676,0.0003525938,
CHE,Switzerland,OHI,National,2019,0.0003050398,0.0003957704,0.001407676,0.0003525938,
CHE,Switzerland,OHI,National,2020,0.0003050398,0.0003957704,0.001609834,0.0003525938,
CHE,Switzerland,OHI,National,2021,0.0003050398,0.0003957704,0.001519289,0.0003525938,
CHL,Chile,LAC,National,1981,0.07695149,0.2131445,0.4359819,0.02398186,0.7873739
CHL,Chile,LAC,National,1984,0.1294022,0.3102377,0.5486097,0.05259007,0.8414519
CHL,Chile,LAC,National,1987,0.1140916,0.2837445,0.522574,0.05525045,0.8336705
CHL,Chile,LAC,National,1990,0.0792411,0.2224238,0.4561896,0.03570922,0.7938197
CHL,Chile,LAC,National,1993,0.04760802,0.1593819,0.3784342,0.02300966,0.720068
CHL,Chile,LAC,National,1996,0.03354375,0.1218948,0.3076824,0.02144008,0.6653054
CHL,Chile,LAC,National,1999,0.04066795,0.122111,0.3054836,0.02851526,0.6655502
CHL,Chile,LAC,National,2002,0.04227349,0.1205544,0.3069138,0.03333763,0.7072319
CHL,Chile,LAC,National,2005,0.0219641,0.07128458,0.2245532,0.02116713,0.7077574
CHL,Chile,LAC,National,2008,0.01215546,0.03996613,0.1495154,0.01357015,0.7046531
CHL,Chile,LAC,National,2010,0.009611077,0.03185077,0.1342119,0.01255376,0.717207
CHL,Chile,LAC,National,2011,0.006096734,0.02580312,0.1199871,0.01075253,0.7084144
CHL,Chile,LAC,National,2012,0.00465755,0.01789394,0.08611547,0.007896468,0.6746186
CHL,Chile,LAC,National,2013,0.003576744,0.01308091,0.06623194,0.006931273,0.6510587
CHL,Chile,LAC,National,2015,0.003028076,0.01025337,0.05073168,0.006876049,0.6314595
CHL,Chile,LAC,National,2018,0.002768941,0.006500279,0.0335719,0.005141213,
CHL,Chile,LAC,National,2019,0.002768941,0.006520443,0.03383494,0.005282075,
CHL,Chile,LAC,National,2020,0.002975023,0.007449803,0.03927582,0.00574442,
CHL,Chile,LAC,National,2021,0.002782953,0.006792997,0.0351252,0.005645537,
CHN,China,EAP,National,1981,0.880914,0.9931613,0.9996413,0.5272829,0.99999
CHN,China,EAP,National,1984,0.752337,0.9630432,0.9972242,0.4033021,0.9998931
CHN,China,EAP,National,1987,0.6047214,0.9018737,0.9886793,0.3427809,0.9999434
CHN,China,EAP,National,1990,0.6626765,0.9003044,0.9830765,0.3944037,0.9986408
CHN,China,EAP,National,1993,0.5669026,0.8338864,0.9627484,0.3592719,0.9971472
CHN,China,EAP,National,1996,0.4172202,0.7293383,0.923474,0.2805969,0.9928793
CHN,China,EAP,National,1999,0.4025418,0.6836169,0.8893217,0.2880789,0.9864787
CHN,China,EAP,National,2002,0.3169846,0.5772741,0.806272,0.2542165,0.9775617
CHN,China,EAP,National,2005,0.1854251,0.4322567,0.7052946,0.1781954,0.9671768
CHN,China,EAP,National,2008,0.1485689,0.3467046,0.6065879,0.1635367,0.9542946
CHN,China,EAP,National,2010,0.1120541,0.2857158,0.534649,0.1446129,0.9400614
CHN,China,EAP,National,2011,0.07929667,0.2353799,0.4920702,0.124254,0.9346633
CHN,China,EAP,National,2012,0.06496901,0.2021061,0.4435824,0.1128601,0.9246694
CHN,China,EAP,National,2013,0.01863086,0.1211779,0.363551,0.05780416,0.911155
CHN,China,EAP,National,2015,0.007299798,0.06980407,0.2721853,0.03532567,0.8885315
CHN,China,EAP,National,2018,0.002536604,0.02712493,0.1645284,0.01679577,
CHN,China,EAP,National,2019,0.002010735,0.02078164,0.141025,0.01343011,
CHN,China,EAP,National,2020,0.001915265,0.01956661,0.1362259,0.01193808,
CHN,China,EAP,National,2021,0.001553169,0.01497551,0.1164413,0.01013931,
CHN,China-Rural,EAP,Subnational,1981,0.9537282,0.9991844,0.99999,0.6465492,0.99999
CHN,China-Rural,EAP,Subnational,1984,0.8460499,0.9712704,0.9973129,0.5045683,0.9998654
CHN,China-Rural,EAP,Subnational,1987,0.7212176,0.9362053,0.9893044,0.4362308,0.99999
CHN,China-Rural,EAP,Subnational,1990,0.7858312,0.9505011,0.9878327,0.5000556,0.9984922
CHN,China-Rural,EAP,Subnational,1993,0.7145222,0.9310783,0.9861467,0.4805234,0.9982872
CHN,China-Rural,EAP,Subnational,1996,0.5483313,0.8473322,0.9598281,0.3852302,0.9949106
CHN,China-Rural,EAP,Subnational,1999,0.5597665,0.8436134,0.9564729,0.4151634,0.9935187
CHN,China-Rural,EAP,Subnational,2002,0.4841677,0.7843982,0.9336336,0.3950699,0.9906008
CHN,China-Rural,EAP,Subnational,2005,0.30288,0.6373361,0.8844381,0.2916647,0.98929
CHN,China-Rural,EAP,Subnational,2008,0.2662247,0.5719592,0.8371407,0.2920491,0.9856921
CHN,China-Rural,EAP,Subnational,2010,0.2134609,0.5082762,0.7951172,0.273713,0.982573
CHN,China-Rural,EAP,Subnational,2011,0.1547518,0.4313826,0.7537293,0.2402339,0.9820488
CHN,China-Rural,EAP,Subnational,2012,0.1301608,0.3835498,0.7052754,0.2239659,0.9778487
CHN,China-Rural,EAP,Subnational,2013,0.03391005,0.2144582,0.5574236,0.1064874,0.9803941
CHN,China-Rural,EAP,Subnational,2015,0.01250846,0.1279851,0.432192,0.06575604,0.972629
CHN,China-Rural,EAP,Subnational,2018,0.004768454,0.05551118,0.290271,0.03440382,
CHN,China-Rural,EAP,Subnational,2019,0.003783311,0.04350764,0.2577068,0.02799577,
CHN,China-Urban,EAP,Subnational,1981,0.5917926,0.9692456,0.9982569,0.05371547,0.99999
CHN,China-Urban,EAP,Subnational,1984,0.4239769,0.9342161,0.9969134,0.04847607,0.99999
CHN,China-Urban,EAP,Subnational,1987,0.2409992,0.7946845,0.9867277,0.05101347,0.9997978
CHN,China-Urban,EAP,Subnational,1990,0.3200771,0.7606641,0.9698454,0.1004947,0.9990543
CHN,China-Urban,EAP,Subnational,1993,0.2072904,0.5971201,0.9057485,0.06389468,0.9943701
CHN,China-Urban,EAP,Subnational,1996,0.1375307,0.4776306,0.8459226,0.05739056,0.9885461
CHN,China-Urban,EAP,Subnational,1999,0.1088135,0.3847104,0.7638693,0.05065901,0.9733265
CHN,China-Urban,EAP,Subnational,2002,0.04907827,0.2453634,0.6021786,0.02850284,0.9566671
CHN,China-Urban,EAP,Subnational,2005,0.02665863,0.1550459,0.463142,0.02481615,0.9372859
CHN,China-Urban,EAP,Subnational,2008,0.01341351,0.0879466,0.3417436,0.01590995,0.9182272
CHN,China-Urban,EAP,Subnational,2010,0.007458429,0.05615653,0.2659898,0.01145299,0.8962128
CHN,China-Urban,EAP,Subnational,2011,0.005368199,0.04334299,0.2357053,0.01062071,0.8882366
CHN,China-Urban,EAP,Subnational,2012,0.004222824,0.03303548,0.1997351,0.009330879,0.8751165
CHN,China-Urban,EAP,Subnational,2013,0.005088467,0.03850083,0.1917159,0.01465474,0.8497864
CHN,China-Urban,EAP,Subnational,2015,0.003123485,0.02315442,0.1438917,0.01092655,0.821102
CHN,China-Urban,EAP,Subnational,2018,0.0009953775,0.007522519,0.07769559,0.004636351,
CHN,China-Urban,EAP,Subnational,2019,0.0008441058,0.005824408,0.06423026,0.003843646,
CIV,Cote d'Ivoire,SSA,National,1981,0.04392302,0.1453623,0.3671741,0.01198783,0.814573
CIV,Cote d'Ivoire,SSA,National,1984,0.07580813,0.2076135,0.4765255,0.02255317,0.8618964
CIV,Cote d'Ivoire,SSA,National,1987,0.06659821,0.2712046,0.5783216,0.02098914,0.9286806
CIV,Cote d'Ivoire,SSA,National,1990,0.1524746,0.4198904,0.7258546,0.05840987,0.9688758
CIV,Cote d'Ivoire,SSA,National,1993,0.2429066,0.5198271,0.7959129,0.1132871,0.9665139
CIV,Cote d'Ivoire,SSA,National,1996,0.2193034,0.5338127,0.8004929,0.1244173,0.9618779
CIV,Cote d'Ivoire,SSA,National,1999,0.2572293,0.5890485,0.8208675,0.1796121,0.9749483
CIV,Cote d'Ivoire,SSA,National,2002,0.2437731,0.5808839,0.8190008,0.1861597,0.9695449
CIV,Cote d'Ivoire,SSA,National,2005,0.2840962,0.5935925,0.8233842,0.275975,0.9788148
CIV,Cote d'Ivoire,SSA,National,2008,0.3043707,0.5905169,0.8196463,0.3230151,0.9857392
CIV,Cote d'Ivoire,SSA,National,2010,0.3305361,0.6174552,0.8367407,0.4096885,0.9885858
CIV,Cote d'Ivoire,SSA,National,2011,0.3860054,0.6631911,0.8656625,0.490422,0.9920194
CIV,Cote d'Ivoire,SSA,National,2012,0.3549305,0.6422804,0.8536744,0.4818201,0.991807
CIV,Cote d'Ivoire,SSA,National,2013,0.3382041,0.6228655,0.8456346,0.4956046,0.9914957
